# source, target, direction, screens, assays, database, reference, exp_direct, exp_indirect, comment
1307,358,ad->db,"Screen_1,Screen_2,","Cen X Cen,",DroID;FlyBase;IntAct;mentha,FBrf0235788,MI:0018;MI:0397;MI:1112,None,FBrf0235788 is part of FlyBi data
1307,370,ad->db,"Screen_1,Screen_2,","Cen X Cen,",DroID;FlyBase;IntAct;mentha,FBrf0235788,MI:0018;MI:0397;MI:1112,None,FBrf0235788 is part of FlyBi data
1307,1311,ad->db,"Screen_1,Screen_2,","Cen X Cen,",DroID;FlyBase;IntAct;mentha,FBrf0235788,MI:0018;MI:1112;MI:0397,None,FBrf0235788 is part of FlyBi data
1307,81,ad->db,"Screen_1,Screen_2,","Cen X Cen,",DroID;FlyBase;IntAct;mentha,FBrf0235788,MI:0018;MI:1112;MI:0397,None,FBrf0235788 is part of FlyBi data
1307,407,ad->db,"Screen_1,Screen_2,","Cen X Cen,",DroID;FlyBase;IntAct;mentha,FBrf0235788,MI:0018;MI:1112;MI:0397,None,FBrf0235788 is part of FlyBi data
1307,1312,ad->db,"Screen_1,Screen_2,","Cen X Cen,",DroID;FlyBase;IntAct;mentha,FBrf0235788,MI:0018;MI:1112;MI:0397,None,FBrf0235788 is part of FlyBi data
1307,69,ad->db,"Screen_1,Screen_2,","Cen X Cen,",DroID;FlyBase;IntAct;mentha,FBrf0235788,MI:0018;MI:0397;MI:1112,None,FBrf0235788 is part of FlyBi data
1307,412,ad->db,"Screen_1,Screen_2,","Cen X Cen,",None,None,None,None,None
1307,698,ad->db,"Screen_2,","Cen X Cen,",None,None,None,None,None
1307,1313,ad->db,"Screen_2,","Cen X Cen,",None,None,None,None,None
1307,198,ad->db,"Screen_2,","Cen X Cen,",None,None,None,None,None
1307,440,ad->db,"Screen_2,","Cen X Cen,",None,None,None,None,None
1307,767,ad->db,"Screen_2,","Cen X Cen,",None,None,None,None,None
1307,417,ad->db,"Screen_2,","Cen X Cen,",None,None,None,None,None
1307,304,ad->db,"Screen_2,","Cen X Cen,",None,None,None,None,None
1307,1314,ad->db,"Screen_2,","Cen X Cen,",None,None,None,None,None
1307,1315,ad->db,"Screen_2,","Cen X Cen,",None,None,None,None,None
1307,624,ad->db,"Screen_2,","Cen X Cen,",None,None,None,None,None
1307,1316,ad->db,"Screen_2,","Cen X Cen,",None,None,None,None,None
1307,127,ad->db,"Screen_2,","Cen X Cen,",None,None,None,None,None
1307,214,ad->db,"Screen_2,","Cen X Cen,",None,None,None,None,None
1309,597,ad->db,"Screen_3,","Cen X 2u,",None,None,None,None,None
1309,317,ad->db,"Screen_3,","Cen X 2u,",None,None,None,None,None
1311,626,ad->db,"Screen_3,","Cen X 2u,",None,None,None,None,None
1311,17,ad->db,"Screen_3,Screen_4,","Cen X 2u,",None,None,None,None,None
1311,526,ad->db,"Screen_3,Screen_4,","Cen X 2u,",None,None,None,None,None
1311,1908,ad->db,"Screen_4,","Cen X 2u,",None,None,None,None,None
1317,30,ad->db,"Screen_3,","Cen X 2u,",None,None,None,None,None
1318,307,ad->db,"Screen_3,","Cen X 2u,",None,None,None,None,None
1319,1320,ad->db,"Screen_1,","Cen X Cen,",DroID;FlyBase;IntAct;mentha,FBrf0235788,MI:0018;MI:0397;MI:1112,None,FBrf0235788 is part of FlyBi data
1319,522,ad->db,"Screen_1,","Cen X Cen,",DroID;FlyBase;IntAct;mentha,FBrf0235788,MI:0018;MI:0397;MI:1112,None,FBrf0235788 is part of FlyBi data
1319,974,ad->db,"Screen_1,","Cen X Cen,",DroID;FlyBase;IntAct;mentha,FBrf0235788,MI:0018;MI:0397;MI:1112,None,FBrf0235788 is part of FlyBi data
1319,1100,ad->db,"Screen_1,","Cen X Cen,",DroID;FlyBase;IntAct;mentha,FBrf0235788,MI:0018;MI:1112;MI:0397,None,FBrf0235788 is part of FlyBi data
1319,617,ad->db,"Screen_1,","Cen X Cen,",DroID;FlyBase;IntAct;mentha,FBrf0235788,MI:0018;MI:1112;MI:0397,None,FBrf0235788 is part of FlyBi data
1319,1321,ad->db,"Screen_1,","Cen X Cen,",DroID;FlyBase;IntAct;mentha,FBrf0235788,MI:0018;MI:0397;MI:1112,None,FBrf0235788 is part of FlyBi data
1319,1322,ad->db,"Screen_1,","Cen X Cen,",DroID;FlyBase;IntAct;mentha,FBrf0235788,MI:0018;MI:0397;MI:1112,None,FBrf0235788 is part of FlyBi data
1322,1482,ad->db,"Screen_2,","Cen X Cen,",None,None,None,None,None
1322,1483,ad->db,"Screen_4,","Cen X 2u,",DroID;FlyBase;BioGrid,FBrf0227292;25242320,None,MI:0007;MI:0004;MI:0943;MI:0046;MI:0082,None
1323,1324,ad->db,"Screen_3,","Cen X 2u,",None,None,None,None,None
1325,131,ad->db,"Screen_3,","Cen X 2u,",None,None,None,None,None
1325,363,ad->db,"Screen_3,","Cen X 2u,",None,None,None,None,None
1325,54,ad->db,"Screen_3,","Cen X 2u,",None,None,None,None,None
1325,1150,ad->db,"Screen_3,","Cen X 2u,",None,None,None,None,None
1325,391,ad->db,"Screen_3,","Cen X 2u,",None,None,None,None,None
1325,889,ad->db,"Screen_3,","Cen X 2u,",None,None,None,None,None
1325,734,ad->db,"Screen_3,","Cen X 2u,",None,None,None,None,None
1325,305,ad->db,"Screen_3,","Cen X 2u,",None,None,None,None,None
1325,901,ad->db,"Screen_3,","Cen X 2u,",None,None,None,None,None
1325,1051,ad->db,"Screen_3,Screen_4,","Cen X 2u,",None,None,None,None,None
1325,59,ad->db,"Screen_4,","Cen X 2u,",None,None,None,None,None
1325,15,ad->db,"Screen_4,","Cen X 2u,",None,None,None,None,None
1325,1326,ad->db,"Screen_4,","Cen X 2u,",None,None,None,None,None
1325,626,ad->db,"Screen_4,","Cen X 2u,",None,None,None,None,None
1325,69,ad->db,"Screen_4,","Cen X 2u,",None,None,None,None,None
1325,1316,ad->db,"Screen_4,","Cen X 2u,",None,None,None,None,None
1325,13,ad->db,"Screen_4,","Cen X 2u,",None,None,None,None,None
1325,388,ad->db,"Screen_4,","Cen X 2u,",None,None,None,None,None
1327,374,both,"Screen_1,Screen_2,Screen_3,Screen_4,","Cen X 2u,Cen X Cen,",DroID;BioGrid;mentha;FlyBase;DIP;IntAct,14605208;FBrf0235788,MI:0397;MI:1112;MI:0018;MI:0727,None,FBrf0235788 is part of FlyBi data
1328,1328,fbgn1=fbgn2,"Screen_3,","Cen X 2u,",None,None,None,None,None
1328,216,ad->db,"Screen_3,Screen_4,","Cen X 2u,",None,None,None,None,None
1329,1121,ad->db,"Screen_1,","Cen X Cen,",DroID;FlyBase;IntAct;mentha,FBrf0235788,MI:0018;MI:1112;MI:0397,None,FBrf0235788 is part of FlyBi data
1329,208,ad->db,"Screen_3,","Cen X 2u,",None,None,None,None,None
1329,321,ad->db,"Screen_3,","Cen X 2u,",None,None,None,None,None
1329,213,ad->db,"Screen_3,","Cen X 2u,",None,None,None,None,None
1329,209,ad->db,"Screen_3,Screen_4,","Cen X 2u,",None,None,None,None,None
1329,81,ad->db,"Screen_3,Screen_4,","Cen X 2u,",None,None,None,None,None
1329,346,ad->db,"Screen_3,Screen_4,","Cen X 2u,",None,None,None,None,None
1329,864,ad->db,"Screen_3,Screen_4,","Cen X 2u,",None,None,None,None,None
1329,207,ad->db,"Screen_4,","Cen X 2u,",None,None,None,None,None
1329,1330,ad->db,"Screen_4,","Cen X 2u,",None,None,None,None,None
1329,1331,ad->db,"Screen_4,","Cen X 2u,",None,None,None,None,None
1329,977,ad->db,"Screen_4,","Cen X 2u,",None,None,None,None,None
1332,1332,fbgn1=fbgn2,"Screen_1,","Cen X Cen,",DroID;FlyBase;IntAct;mentha,FBrf0235788,MI:0018;MI:1112;MI:0397,None,FBrf0235788 is part of FlyBi data
1333,1333,fbgn1=fbgn2,"Screen_1,Screen_4,","Cen X 2u,Cen X Cen,",DroID;FlyBase;IntAct;mentha,FBrf0235788,MI:0018;MI:1112;MI:0397,None,FBrf0235788 is part of FlyBi data
1335,1336,ad->db,"Screen_2,","Cen X Cen,",None,None,None,None,None
1337,404,ad->db,"Screen_4,","Cen X 2u,",None,None,None,None,None
1337,288,ad->db,"Screen_4,","Cen X 2u,",None,None,None,None,None
1338,697,ad->db,"Screen_3,","Cen X 2u,",None,None,None,None,None
1338,136,ad->db,"Screen_3,","Cen X 2u,",None,None,None,None,None
1338,626,ad->db,"Screen_3,","Cen X 2u,",None,None,None,None,None
1338,388,ad->db,"Screen_3,","Cen X 2u,",None,None,None,None,None
1339,391,ad->db,"Screen_3,","Cen X 2u,",None,None,None,None,None
1339,1278,ad->db,"Screen_3,","Cen X 2u,",None,None,None,None,None
1339,378,ad->db,"Screen_3,","Cen X 2u,",None,None,None,None,None
1339,1340,ad->db,"Screen_4,","Cen X 2u,",None,None,None,None,None
1339,363,ad->db,"Screen_4,","Cen X 2u,",None,None,None,None,None
1339,1341,ad->db,"Screen_4,","Cen X 2u,",None,None,None,None,None
1339,1342,ad->db,"Screen_4,","Cen X 2u,",None,None,None,None,None
1339,1343,ad->db,"Screen_4,","Cen X 2u,",None,None,None,None,None
1339,80,ad->db,"Screen_4,","Cen X 2u,",None,None,None,None,None
1339,1150,ad->db,"Screen_4,","Cen X 2u,",None,None,None,None,None
1339,628,ad->db,"Screen_4,","Cen X 2u,",None,None,None,None,None
1339,52,ad->db,"Screen_4,","Cen X 2u,",None,None,None,None,None
1341,1628,ad->db,"Screen_3,","Cen X 2u,",None,None,None,None,None
1343,259,ad->db,"Prediction,","Cen X Cen,",None,None,None,None,None
1343,131,ad->db,"Prediction,","Cen X Cen,",None,None,None,None,None
1343,438,ad->db,"Prediction,","Cen X Cen,",None,None,None,None,None
1343,370,ad->db,"Prediction,","Cen X Cen,",None,None,None,None,None
1343,440,ad->db,"Prediction,","Cen X Cen,",None,None,None,None,None
1343,404,ad->db,"Prediction,","Cen X Cen,",None,None,None,None,None
1343,405,ad->db,"Prediction,","Cen X Cen,",None,None,None,None,None
1343,406,ad->db,"Prediction,","Cen X Cen,",BioGrid;DIP;DroID;IntAct;mentha,14605208,MI:0018,None,None
1343,81,ad->db,"Prediction,","Cen X Cen,",BioGrid;DIP;DroID;IntAct;mentha,14605208,MI:0018,None,None
1343,10,ad->db,"Prediction,","Cen X Cen,",None,None,None,None,None
1343,407,ad->db,"Prediction,","Cen X Cen,",None,None,None,None,None
1343,222,ad->db,"Prediction,","Cen X Cen,",None,None,None,None,None
1343,12,ad->db,"Prediction,","Cen X Cen,",None,None,None,None,None
1343,858,ad->db,"Prediction,","Cen X Cen,",None,None,None,None,None
1343,214,ad->db,"Prediction,","Cen X Cen,",None,None,None,None,None
1343,226,ad->db,"Screen_1,","Cen X Cen,",DroID;FlyBase;IntAct;mentha,FBrf0235788,MI:0018;MI:0397;MI:1112,None,FBrf0235788 is part of FlyBi data
1343,1248,ad->db,"Screen_1,","Cen X Cen,",DroID;FlyBase;IntAct;mentha,FBrf0235788,MI:0018;MI:0397;MI:1112,None,FBrf0235788 is part of FlyBi data
1343,2844,ad->db,"Screen_1,","Cen X Cen,",DroID;FlyBase;IntAct;mentha,FBrf0235788,MI:0018;MI:1112;MI:0397,None,FBrf0235788 is part of FlyBi data
1343,206,ad->db,"Screen_1,","Cen X Cen,",DroID;FlyBase;IntAct;mentha,FBrf0235788,MI:0018;MI:1112;MI:0397,None,FBrf0235788 is part of FlyBi data
1343,358,ad->db,"Screen_1,","Cen X Cen,",DroID;FlyBase;IntAct;mentha,FBrf0235788,MI:0018;MI:0397;MI:1112,None,FBrf0235788 is part of FlyBi data
1343,198,ad->db,"Screen_1,","Cen X Cen,",DroID;FlyBase;IntAct;mentha,FBrf0235788,MI:0018;MI:0397;MI:1112,None,FBrf0235788 is part of FlyBi data
1343,1142,ad->db,"Screen_1,","Cen X Cen,",DroID;FlyBase;IntAct;mentha,FBrf0235788,MI:0018;MI:1112;MI:0397,None,FBrf0235788 is part of FlyBi data
1343,2845,ad->db,"Screen_1,","Cen X Cen,",DroID;FlyBase;IntAct;mentha,FBrf0235788,MI:0018;MI:1112;MI:0397,None,FBrf0235788 is part of FlyBi data
1343,132,ad->db,"Screen_1,","Cen X Cen,",DroID;FlyBase,FBrf0235788,MI:0018;MI:1112;MI:0397,None,FBrf0235788 is part of FlyBi data
1343,550,ad->db,"Screen_1,","Cen X Cen,",DroID;FlyBase;IntAct;mentha,FBrf0235788,MI:0018;MI:1112;MI:0397,None,FBrf0235788 is part of FlyBi data
1343,372,ad->db,"Screen_1,","Cen X Cen,",DroID;BioGrid;mentha;FlyBase;DIP;IntAct,14605208;FBrf0235788,MI:1112;MI:0397;MI:0018,None,FBrf0235788 is part of FlyBi data
1343,2846,ad->db,"Screen_1,","Cen X Cen,",DroID;FlyBase;IntAct;mentha,FBrf0235788,MI:0018;MI:1112;MI:0397,None,FBrf0235788 is part of FlyBi data
1343,68,ad->db,"Screen_1,","Cen X Cen,",DroID;FlyBase;IntAct;mentha,FBrf0235788,MI:0018;MI:0397;MI:1112,None,FBrf0235788 is part of FlyBi data
1343,447,ad->db,"Screen_1,","Cen X Cen,",DroID;FlyBase;IntAct;mentha,FBrf0235788,MI:0018;MI:0397;MI:1112,None,FBrf0235788 is part of FlyBi data
1343,69,ad->db,"Screen_1,","Cen X Cen,",DroID;FlyBase;IntAct;mentha,FBrf0235788,MI:0018;MI:0397;MI:1112,None,FBrf0235788 is part of FlyBi data
1343,228,ad->db,"Screen_1,","Cen X Cen,",DroID;FlyBase;IntAct;mentha,FBrf0235788,MI:0018;MI:0397;MI:1112,None,FBrf0235788 is part of FlyBi data
1343,421,ad->db,"Screen_1,","Cen X Cen,",DroID;FlyBase;IntAct;mentha,FBrf0235788,MI:0018;MI:0397;MI:1112,None,FBrf0235788 is part of FlyBi data
1343,2847,ad->db,"Screen_1,","Cen X Cen,",DroID;FlyBase;IntAct;mentha,FBrf0235788,MI:0018;MI:0397;MI:1112,None,FBrf0235788 is part of FlyBi data
1343,13,ad->db,"Screen_1,","Cen X Cen,",DroID;FlyBase;IntAct;mentha,FBrf0235788,MI:0018;MI:0397;MI:1112,None,FBrf0235788 is part of FlyBi data
1343,2364,ad->db,"Screen_1,","Cen X Cen,",DroID;FlyBase;IntAct;mentha,FBrf0235788,MI:0018;MI:1112;MI:0397,None,FBrf0235788 is part of FlyBi data
1343,92,ad->db,"Screen_1,","Cen X Cen,",DroID;FlyBase;IntAct;mentha,FBrf0235788,MI:0018;MI:1112;MI:0397,None,FBrf0235788 is part of FlyBi data
1343,437,ad->db,"Screen_1,","Cen X Cen,",DroID;FlyBase,FBrf0235788,MI:0018,None,FBrf0235788 is part of FlyBi data
1343,2848,ad->db,"Screen_1,Screen_2,","Cen X Cen,",DroID;FlyBase;IntAct;mentha,FBrf0235788,MI:0018;MI:0397;MI:1112,None,FBrf0235788 is part of FlyBi data
1343,127,ad->db,"Screen_1,Screen_2,","Cen X Cen,",DroID;FlyBase;IntAct;mentha,FBrf0235788,MI:0018;MI:0397;MI:1112,None,FBrf0235788 is part of FlyBi data
1343,2248,ad->db,"Screen_2,","Cen X Cen,",None,None,None,None,None
1343,129,ad->db,"Screen_2,","Cen X Cen,",None,None,None,None,None
1343,133,ad->db,"Screen_2,","Cen X Cen,",None,None,None,None,None
1343,1309,ad->db,"Screen_2,","Cen X Cen,",None,None,None,None,None
1343,56,ad->db,"Screen_2,","Cen X Cen,",None,None,None,None,None
1343,409,ad->db,"Screen_2,","Cen X Cen,",None,None,None,None,None
1344,754,ad->db,"Screen_3,","Cen X 2u,",None,None,None,None,None
1344,268,ad->db,"Screen_3,","Cen X 2u,",None,None,None,None,None
1344,779,ad->db,"Screen_3,","Cen X 2u,",None,None,None,None,None
1344,150,ad->db,"Screen_3,","Cen X 2u,",None,None,None,None,None
1344,194,ad->db,"Screen_3,","Cen X 2u,",None,None,None,None,None
1344,586,ad->db,"Screen_3,","Cen X 2u,",None,None,None,None,None
1344,896,ad->db,"Screen_3,","Cen X 2u,",None,None,None,None,None
1344,921,ad->db,"Screen_3,","Cen X 2u,",None,None,None,None,None
1344,174,ad->db,"Screen_3,","Cen X 2u,",None,None,None,None,None
1344,190,ad->db,"Screen_3,","Cen X 2u,",None,None,None,None,None
1344,466,ad->db,"Screen_3,","Cen X 2u,",None,None,None,None,None
1344,745,ad->db,"Screen_3,","Cen X 2u,",None,None,None,None,None
1344,113,ad->db,"Screen_3,","Cen X 2u,",None,None,None,None,None
1344,655,ad->db,"Screen_3,","Cen X 2u,",None,None,None,None,None
1344,157,ad->db,"Screen_3,","Cen X 2u,",None,None,None,None,None
1344,492,ad->db,"Screen_3,","Cen X 2u,",None,None,None,None,None
1344,657,ad->db,"Screen_3,","Cen X 2u,",None,None,None,None,None
1344,102,ad->db,"Screen_3,Screen_4,","Cen X 2u,",None,None,None,None,None
1344,40,ad->db,"Screen_3,Screen_4,","Cen X 2u,",None,None,None,None,None
1344,585,ad->db,"Screen_3,Screen_4,","Cen X 2u,",None,None,None,None,None
1344,786,ad->db,"Screen_3,Screen_4,","Cen X 2u,",None,None,None,None,None
1344,560,ad->db,"Screen_4,","Cen X 2u,",None,None,None,None,None
1344,612,ad->db,"Screen_4,","Cen X 2u,",None,None,None,None,None
1344,182,ad->db,"Screen_4,","Cen X 2u,",None,None,None,None,None
1344,925,ad->db,"Screen_4,","Cen X 2u,",None,None,None,None,None
1344,243,ad->db,"Screen_4,","Cen X 2u,",None,None,None,None,None
1345,615,ad->db,"Screen_3,Screen_4,","Cen X 2u,",None,None,None,None,None
1345,616,ad->db,"Screen_4,","Cen X 2u,",None,None,None,None,None
1345,292,ad->db,"Screen_4,","Cen X 2u,",None,None,None,None,None
1345,334,ad->db,"Screen_4,","Cen X 2u,",None,None,None,None,None
1346,193,ad->db,"Screen_3,","Cen X 2u,",None,None,None,None,None
1346,110,ad->db,"Screen_4,","Cen X 2u,",None,None,None,None,None
1346,190,ad->db,"Screen_4,","Cen X 2u,",None,None,None,None,None
1346,181,ad->db,"Screen_4,","Cen X 2u,",None,None,None,None,None
1346,157,ad->db,"Screen_4,","Cen X 2u,",None,None,None,None,None
1347,267,ad->db,"Screen_1,","Cen X Cen,",DroID;FlyBase;IntAct;mentha,FBrf0235788,MI:0018;MI:1112;MI:0397,None,FBrf0235788 is part of FlyBi data
1347,1348,ad->db,"Screen_1,","Cen X Cen,",DroID;FlyBase;IntAct;mentha,FBrf0235788,MI:0018;MI:0397;MI:1112,None,FBrf0235788 is part of FlyBi data
1348,1729,ad->db,"Screen_1,","Cen X Cen,",DroID;FlyBase;IntAct;mentha,FBrf0235788,MI:0018;MI:0397;MI:1112,None,FBrf0235788 is part of FlyBi data
1349,1350,ad->db,"Screen_4,","Cen X 2u,",None,None,None,None,None
1349,190,ad->db,"Screen_4,","Cen X 2u,",None,None,None,None,None
1350,167,ad->db,"Screen_3,","Cen X 2u,",None,None,None,None,None
1350,193,ad->db,"Screen_3,","Cen X 2u,",None,None,None,None,None
1350,176,ad->db,"Screen_3,","Cen X 2u,",None,None,None,None,None
1351,1352,both,"Screen_3,Screen_4,","Cen X 2u,",None,None,None,None,None
1353,1353,fbgn1=fbgn2,"Screen_1,Screen_2,","Cen X Cen,",DroID;FlyBase;IntAct;mentha,FBrf0235788,MI:0018;MI:0397;MI:1112,None,FBrf0235788 is part of FlyBi data
1354,975,ad->db,"Screen_1,Screen_2,","Cen X Cen,",DroID;FlyBase;IntAct;mentha,FBrf0235788,MI:0018;MI:1112;MI:0397,None,FBrf0235788 is part of FlyBi data
1354,1354,fbgn1=fbgn2,"Screen_1,Screen_2,","Cen X Cen,",DroID;FlyBase;IntAct;mentha,FBrf0235788,MI:0018;MI:0397;MI:1112,None,FBrf0235788 is part of FlyBi data
1354,408,ad->db,"Screen_1,Screen_2,","Cen X Cen,",DroID;FlyBase;IntAct;mentha,FBrf0235788,MI:0018;MI:1112;MI:0397,None,FBrf0235788 is part of FlyBi data
1355,838,ad->db,"Screen_3,","Cen X 2u,",None,None,None,None,None
1355,256,ad->db,"Screen_3,","Cen X 2u,",None,None,None,None,None
1355,590,ad->db,"Screen_3,","Cen X 2u,",None,None,None,None,None
1355,488,ad->db,"Screen_3,","Cen X 2u,",None,None,None,None,None
1355,609,ad->db,"Screen_3,","Cen X 2u,",None,None,None,None,None
1355,172,ad->db,"Screen_3,Screen_4,","Cen X 2u,",None,None,None,None,None
1355,801,ad->db,"Screen_3,Screen_4,","Cen X 2u,",None,None,None,None,None
1355,1356,ad->db,"Screen_4,","Cen X 2u,",None,None,None,None,None
1355,756,ad->db,"Screen_4,","Cen X 2u,",None,None,None,None,None
1355,455,ad->db,"Screen_4,","Cen X 2u,",None,None,None,None,None
1355,1114,ad->db,"Screen_4,","Cen X 2u,",None,None,None,None,None
1357,1358,ad->db,"Screen_3,Screen_4,","Cen X 2u,",None,None,None,None,None
1358,61,ad->db,"Screen_1,","Cen X Cen,",DroID;FlyBase;IntAct;mentha,FBrf0235788,MI:0018;MI:0397;MI:1112,None,FBrf0235788 is part of FlyBi data
1359,226,ad->db,"Screen_1,","Cen X Cen,",None,None,None,None,None
1359,81,ad->db,"Screen_1,","Cen X Cen,",None,None,None,None,None
1359,1359,fbgn1=fbgn2,"Screen_1,","Cen X Cen,",None,None,None,None,None
1359,12,ad->db,"Screen_1,Screen_2,Screen_4,","Cen X 2u,Cen X Cen,",None,None,None,None,None
1359,973,ad->db,"Screen_2,","Cen X Cen,",None,None,None,None,None
1359,560,ad->db,"Screen_3,","Cen X 2u,",None,None,None,None,None
1360,172,ad->db,"Screen_3,","Cen X 2u,",None,None,None,None,None
1361,259,ad->db,"Screen_3,","Cen X 2u,",None,None,None,None,None
1361,541,ad->db,"Screen_3,","Cen X 2u,",None,None,None,None,None
1361,27,ad->db,"Screen_3,","Cen X 2u,",None,None,None,None,None
1361,67,ad->db,"Screen_3,","Cen X 2u,",None,None,None,None,None
1361,447,ad->db,"Screen_3,","Cen X 2u,",None,None,None,None,None
1361,703,ad->db,"Screen_3,","Cen X 2u,",None,None,None,None,None
1361,1362,ad->db,"Screen_4,","Cen X 2u,",None,None,None,None,None
1361,1363,ad->db,"Screen_4,","Cen X 2u,",None,None,None,None,None
1361,60,ad->db,"Screen_4,","Cen X 2u,",None,None,None,None,None
1364,167,ad->db,"Screen_3,","Cen X 2u,",None,None,None,None,None
1364,153,ad->db,"Screen_3,","Cen X 2u,",None,None,None,None,None
1364,782,ad->db,"Screen_3,","Cen X 2u,",None,None,None,None,None
1364,987,ad->db,"Screen_3,","Cen X 2u,",None,None,None,None,None
1364,1365,ad->db,"Screen_3,","Cen X 2u,",None,None,None,None,None
1364,85,ad->db,"Screen_3,","Cen X 2u,",None,None,None,None,None
1364,314,ad->db,"Screen_3,","Cen X 2u,",None,None,None,None,None
1364,794,ad->db,"Screen_3,","Cen X 2u,",None,None,None,None,None
1364,1366,ad->db,"Screen_3,","Cen X 2u,",None,None,None,None,None
1364,110,ad->db,"Screen_3,","Cen X 2u,",None,None,None,None,None
1364,237,ad->db,"Screen_3,","Cen X 2u,",None,None,None,None,None
1364,238,ad->db,"Screen_3,","Cen X 2u,",None,None,None,None,None
1364,895,ad->db,"Screen_3,","Cen X 2u,",None,None,None,None,None
1364,491,ad->db,"Screen_3,","Cen X 2u,",None,None,None,None,None
1364,1367,ad->db,"Screen_3,","Cen X 2u,",None,None,None,None,None
1364,182,ad->db,"Screen_3,Screen_4,","Cen X 2u,",None,None,None,None,None
1364,920,ad->db,"Screen_4,","Cen X 2u,",None,None,None,None,None
1364,569,ad->db,"Screen_4,","Cen X 2u,",None,None,None,None,None
1364,880,ad->db,"Screen_4,","Cen X 2u,",None,None,None,None,None
1364,710,ad->db,"Screen_4,","Cen X 2u,",None,None,None,None,None
1364,235,ad->db,"Screen_4,","Cen X 2u,",None,None,None,None,None
1364,250,ad->db,"Screen_4,","Cen X 2u,",None,None,None,None,None
1364,1074,ad->db,"Screen_4,","Cen X 2u,",None,None,None,None,None
1364,587,ad->db,"Screen_4,","Cen X 2u,",None,None,None,None,None
1364,829,ad->db,"Screen_4,","Cen X 2u,",None,None,None,None,None
1364,489,ad->db,"Screen_4,","Cen X 2u,",None,None,None,None,None
1364,1368,ad->db,"Screen_4,","Cen X 2u,",None,None,None,None,None
1365,983,ad->db,"Screen_3,","Cen X 2u,",None,None,None,None,None
1365,495,ad->db,"Screen_3,","Cen X 2u,",None,None,None,None,None
1365,737,ad->db,"Screen_3,","Cen X 2u,",None,None,None,None,None
1365,1832,ad->db,"Screen_3,","Cen X 2u,",None,None,None,None,None
1365,1833,ad->db,"Screen_3,","Cen X 2u,",None,None,None,None,None
1365,102,ad->db,"Screen_3,","Cen X 2u,",None,None,None,None,None
1365,1556,ad->db,"Screen_3,","Cen X 2u,",None,None,None,None,None
1365,244,ad->db,"Screen_4,","Cen X 2u,",None,None,None,None,None
1365,88,ad->db,"Screen_4,","Cen X 2u,",None,None,None,None,None
1369,632,ad->db,"Screen_1,","Cen X Cen,",DroID;FlyBase;IntAct;mentha,FBrf0235788,MI:0018;MI:0397;MI:1112,None,FBrf0235788 is part of FlyBi data
1370,188,ad->db,"Screen_4,","Cen X 2u,",None,None,None,None,None
1371,292,ad->db,"Screen_3,Screen_4,","Cen X 2u,",None,None,None,None,None
1372,363,ad->db,"Screen_4,","Cen X 2u,",None,None,None,None,None
1373,166,ad->db,"Screen_3,","Cen X 2u,",None,None,None,None,None
1373,584,ad->db,"Screen_3,","Cen X 2u,",None,None,None,None,None
1373,780,ad->db,"Screen_3,","Cen X 2u,",None,None,None,None,None
1373,736,ad->db,"Screen_3,","Cen X 2u,",None,None,None,None,None
1373,106,ad->db,"Screen_3,","Cen X 2u,",None,None,None,None,None
1373,1374,ad->db,"Screen_3,","Cen X 2u,",None,None,None,None,None
1373,154,ad->db,"Screen_3,","Cen X 2u,",None,None,None,None,None
