# index, _pos
604,"array([-1.46827918,  0.36666446])"
605,"array([-2.20938487,  0.33132959])"
606,"array([-1.21103727, -0.70791558])"
607,"array([-2.47510068,  0.13197691])"
608,"array([-2.61773094,  0.6231361 ])"
609,"array([-2.75311484, -1.60648606])"
610,"array([-1.8447598 ,  0.26390822])"
611,"array([-1.9819091 , -0.95427278])"
612,"array([0.58917811, 2.15890281])"
613,"array([0.68619691, 2.05082003])"
614,"array([-2.74028354, -0.52080949])"
615,"array([-1.25901617, -0.995325  ])"
616,"array([-1.79025844, -0.75712903])"
617,"array([-2.49706147, -0.63710316])"
618,"array([-2.49560218, -1.72223617])"
619,"array([-2.48589024, -1.15277582])"
620,"array([-3.25220661, -0.58644945])"
621,"array([-2.29121573, -0.1822422 ])"
622,"array([-1.56171477,  0.39909156])"
623,"array([ 1.83954408, -0.88532729])"
624,"array([ 1.90236788, -1.00215542])"
625,"array([0.98241246, 1.70754322])"
626,"array([0.88807793, 1.8192857 ])"
627,"array([-3.1338523 , -0.38776929])"
628,"array([-1.25186242, -1.89468148])"
629,"array([-3.30303687, -1.4240776 ])"
630,"array([-2.21015704, -0.55704775])"
631,"array([-2.66193546, -1.64973446])"
632,"array([-1.36744707, -0.9140764 ])"
633,"array([-2.81434903, -0.9669208 ])"
634,"array([-2.88162678, -1.37328381])"
635,"array([-1.63791698, -0.6766202 ])"
636,"array([-1.66380338, -0.47220903])"
637,"array([-2.12853409, -0.03964059])"
638,"array([-1.75199916, -1.10147995])"
639,"array([-2.57421329, -0.22845317])"
640,"array([-1.31337274, -2.02005793])"
641,"array([-1.65111386,  0.22205769])"
642,"array([-2.1106896, -0.6910114])"
643,"array([-2.49036594, -0.23057392])"
644,"array([-1.85488056, -1.10728282])"
645,"array([-1.36773521, -0.18810116])"
646,"array([-2.75454839, -0.89266627])"
647,"array([-2.14868287, -0.55622642])"
648,"array([-2.36930741, -1.9246376 ])"
649,"array([-2.39499475, -2.30987396])"
650,"array([-2.54978291, -0.42198479])"
651,"array([-1.85154224, -0.04160763])"
652,"array([-1.68306742,  0.29254786])"
653,"array([-2.99019423, -1.81378218])"
654,"array([-1.29161187, -1.53355622])"
655,"array([-2.73791391, -0.18780943])"
